Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
18964,2.05,Premium,J,VS1,62.5,60.0,8.14,8.09,5.07,15109
17045,0.5,Premium,E,VS1,60.1,58.0,5.21,5.17,3.12,1672
837,0.36,Ideal,E,SI1,62.9,56.0,4.57,4.52,2.86,810
3655,1.01,Very Good,F,VS2,63.6,59.0,6.3,6.34,4.02,6714
17917,0.3,Premium,G,IF,61.0,62.0,4.34,4.32,2.64,956
8674,0.34,Ideal,G,IF,60.9,56.0,4.5,4.53,2.75,974
26426,0.74,Ideal,G,SI1,60.6,55.0,5.87,5.93,3.57,3130
9947,0.33,Ideal,I,SI1,61.5,57.0,4.49,4.46,2.75,572
11343,1.23,Premium,G,VS1,59.6,60.0,6.99,6.94,4.15,8293
8152,1.57,Premium,G,SI1,59.5,58.0,7.61,7.56,4.51,11113
19907,0.32,Ideal,G,VS2,62.4,55.0,4.39,4.36,2.73,672
11453,0.37,Ideal,D,VS2,61.3,56.0,4.6,4.64,2.83,876
23096,1.01,Ideal,G,SI1,63.1,53.0,6.36,6.42,4.03,5430
21603,0.51,Ideal,F,VS2,62.8,57.0,5.1,5.06,3.19,1619
22992,0.7,Very Good,E,VS2,61.4,57.0,5.7,5.73,3.51,2553
24,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4508
13581,0.9,Good,F,SI1,63.9,58.0,6.08,6.03,3.87,3992
10061,0.4,Very Good,G,SI1,63.1,56.0,4.75,4.72,2.99,840
9537,0.62,Premium,E,SI2,58.6,58.0,5.58,5.52,3.25,1291
19776,0.57,Ideal,G,VS1,59.3,57.0,5.42,5.45,3.23,1942
19631,1.21,Premium,I,VS2,62.2,59.0,6.79,6.85,4.24,5502
10429,0.37,Premium,E,VS2,59.5,59.0,4.71,4.64,2.78,1041
13217,0.32,Ideal,G,VS1,62.1,55.0,4.4,4.42,2.74,645
14861,0.9,Very Good,E,SI2,63.4,62.0,6.02,6.0,3.81,3084
23143,0.7,Premium,E,VS1,62.6,59.0,5.69,5.66,3.55,2837
1312,0.3,Ideal,G,SI1,60.6,57.0,4.34,4.37,2.63,487
2223,0.34,Ideal,D,VS2,60.6,57.0,4.53,4.51,2.74,1033
24770,1.0,Premium,H,SI1,62.4,59.0,6.42,6.37,3.99,4816
11582,1.22,Ideal,J,VS1,61.5,55.0,6.86,6.87,4.22,5649
5808,0.34,Ideal,E,SI1,62.0,57.0,4.46,4.48,2.77,596
171,1.53,Very Good,F,SI1,58.5,59.0,7.55,7.62,4.44,11713
10187,0.3,Ideal,F,IF,61.7,56.0,4.31,4.35,2.67,873
17528,0.33,Ideal,D,VVS1,60.5,56.0,4.5,4.53,2.73,1257
17040,0.36,Ideal,E,SI1,60.9,57.0,4.58,4.62,2.8,597
16609,0.51,Ideal,E,VS2,62.0,56.0,5.15,5.11,3.18,1781
12005,0.3,Very Good,H,VVS1,61.3,61.0,4.26,4.29,2.62,684
26262,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,1068
22243,1.03,Ideal,G,VS2,59.6,57.0,6.65,6.6,3.95,6146
12976,0.7,Fair,D,VVS2,58.5,62.0,5.72,5.81,3.37,3296
22733,0.7,Good,F,VVS2,63.1,57.0,5.59,5.66,3.55,2940
22793,1.01,Premium,I,SI1,60.8,61.0,6.47,6.43,3.92,4525
22690,0.3,Ideal,D,SI1,61.0,56.0,4.3,4.33,2.63,552
14107,0.7,Premium,F,SI2,58.8,58.0,5.82,5.77,3.41,2234
17925,0.41,Very Good,F,VS2,62.8,58.0,4.69,4.73,2.96,863
19023,1.0,Very Good,G,SI1,58.6,63.0,6.56,6.58,3.85,4218
1464,0.34,Good,G,VS2,57.5,61.0,4.66,4.6,2.66,714
11378,0.4,Premium,F,SI1,62.2,57.0,4.72,4.67,2.92,945
20102,0.9,Very Good,I,VS2,62.1,61.0,6.08,6.12,3.79,3535
18034,1.07,Good,H,VS2,63.8,57.0,6.54,6.47,4.15,5758
14619,1.57,Premium,J,VS1,61.3,59.0,7.44,7.47,4.57,8595
18343,0.51,Very Good,E,VS1,60.4,59.0,5.16,5.2,3.13,1697
7878,1.08,Premium,G,VS2,,59.0,6.7,6.64,4.01,6532
26284,0.53,Ideal,D,SI2,60.4,57.0,5.3,5.26,3.19,1412
17579,1.3,Very Good,H,SI1,63.4,57.0,6.93,6.88,4.38,6307
22691,0.3,Good,F,VS1,63.7,56.0,4.26,4.28,2.72,570
3880,0.71,Very Good,H,VVS2,63.0,56.0,5.63,5.68,3.56,2695
4045,1.41,Ideal,F,VVS1,61.1,57.0,7.2,7.28,4.42,16545
11747,0.9,Premium,E,VS2,59.5,58.0,6.33,6.28,3.75,5312
18714,0.55,Premium,E,VS2,61.5,56.0,5.28,5.25,3.24,1881
18879,0.36,Very Good,D,VS1,,57.0,4.71,4.74,2.79,832
15432,0.32,Ideal,F,VVS1,60.3,57.0,4.42,4.44,2.67,912
7465,1.6,Ideal,F,VS2,60.1,57.0,7.65,7.59,4.58,13853
4582,1.01,Fair,F,VS2,65.1,59.0,6.17,6.21,4.03,5784
26024,0.34,Premium,H,VS2,61.9,56.0,4.49,4.46,2.77,689
6849,1.0,Premium,D,SI2,60.9,59.0,6.46,6.41,3.92,5286
24963,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,815
4533,0.88,Very Good,I,VS1,63.3,55.0,6.11,6.06,3.85,2996
20112,1.03,Ideal,G,SI2,61.8,55.0,6.46,6.51,4.01,4582
329,0.8,Very Good,E,VS1,62.4,54.0,5.98,5.94,3.72,4495
2518,0.51,Premium,G,VVS1,60.2,58.0,5.2,5.24,3.14,1925
7514,0.31,Ideal,D,VS2,61.2,55.0,4.39,4.37,2.68,942
399,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,959
7821,0.33,Premium,F,VS2,62.1,59.0,4.45,4.4,2.75,854
24853,1.01,Good,G,VS1,63.7,57.0,6.37,6.32,4.04,6618
3683,0.31,Ideal,D,VS2,61.8,56.0,4.36,4.32,2.68,942
5713,0.31,Very Good,E,VS2,,56.0,4.29,4.33,2.71,680
16408,0.3,Ideal,H,VVS1,62.6,56.0,4.28,4.25,2.67,819
5595,0.7,Premium,G,SI2,58.9,59.0,5.73,5.7,3.37,1636
13051,1.03,Ideal,F,VS1,62.1,55.0,6.47,6.5,4.03,8169
21270,1.0,Premium,H,VS1,62.4,58.0,6.43,6.4,4.0,4950
22028,0.75,Good,E,SI2,63.8,55.0,5.74,5.8,3.68,2453
5558,0.38,Ideal,D,SI2,62.0,53.0,4.68,4.71,2.91,599
23770,0.35,Premium,E,VS2,59.5,58.0,4.62,4.59,2.74,984
8419,0.41,Ideal,D,SI2,62.6,57.0,4.77,4.72,2.97,841
24178,0.3,Ideal,E,VVS1,61.6,56.0,4.31,4.32,2.66,838
22839,1.01,Premium,F,VVS2,62.0,58.0,6.36,6.45,3.97,8532
2327,0.72,Very Good,H,SI2,63.5,58.0,5.65,5.68,3.6,1942
4010,0.31,Ideal,G,VVS1,62.8,57.0,4.33,4.3,2.71,977
26083,0.34,Ideal,G,VS2,61.6,56.0,4.48,4.51,2.77,573
7283,1.08,Ideal,F,SI1,62.7,57.0,6.52,6.49,4.08,5327
7647,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,14709
916,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,680
18622,0.67,Good,D,SI1,63.8,57.0,5.53,5.48,3.51,2258
145,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,17009
20664,0.34,Very Good,D,SI1,59.8,61.0,4.5,4.53,2.7,626
18603,0.7,Good,D,SI2,59.3,60.0,5.74,5.8,3.42,2461
11026,1.03,Very Good,G,VS2,62.3,57.0,6.43,6.51,4.03,6036
11314,0.7,Very Good,H,SI1,63.4,61.0,5.62,5.58,3.55,2176
26589,1.3,Very Good,F,SI1,61.5,58.0,6.99,7.06,4.32,7567
1587,0.73,Ideal,G,VVS1,61.9,57.0,5.76,5.8,3.58,3669
13259,1.06,Ideal,H,VS2,62.3,53.0,6.58,6.56,4.09,6619
15645,0.71,Very Good,D,SI1,61.5,58.0,5.73,5.79,3.54,2843
20395,1.11,Premium,H,SI2,61.6,60.0,6.6,6.67,4.09,4578
22007,0.61,Very Good,D,SI1,58.5,58.0,5.54,5.64,3.27,1828
11171,0.58,Very Good,E,VS2,61.9,58.0,5.31,5.36,3.3,1656
12898,2.01,Ideal,I,SI2,62.5,55.0,8.12,8.08,5.06,13777
9742,0.77,Ideal,F,SI2,61.3,56.0,5.89,5.92,3.62,2729
18203,1.0,Ideal,F,SI2,61.8,57.0,6.36,6.45,3.96,4197
3463,0.37,Premium,E,VS2,61.0,59.0,4.65,4.6,2.82,888
10229,1.13,Good,F,SI2,64.0,58.0,6.58,6.52,4.19,4025
4328,0.34,Ideal,F,VVS1,61.6,56.0,4.5,4.53,2.78,1174
17840,0.56,Premium,D,SI1,60.8,60.0,5.29,5.31,3.22,1723
9833,2.01,Fair,G,SI2,63.8,59.0,7.77,7.87,4.99,14799
9096,0.71,Very Good,G,VS2,63.1,58.0,5.69,5.6,3.56,2515
5796,0.41,Ideal,E,VVS2,60.9,56.0,4.81,4.75,2.91,1243
22472,0.45,Ideal,G,IF,62.0,53.0,4.94,4.99,3.08,1377
16300,0.7,Very Good,I,VVS2,58.6,60.0,5.79,5.91,3.43,2106
14546,1.04,Ideal,G,VS2,62.0,57.0,6.49,6.5,4.03,6342
10284,1.2,Very Good,G,SI1,61.9,58.0,6.74,6.79,4.19,7372
3323,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,2478
12494,0.31,Ideal,E,VVS1,61.7,56.0,4.38,4.41,2.71,890
6463,1.03,Very Good,G,SI2,63.9,59.0,6.33,6.39,4.07,4769
16526,0.41,Good,F,VVS2,63.6,56.0,4.72,4.68,2.99,1064
6043,0.37,Ideal,F,VS2,61.1,57.0,4.63,4.67,2.84,746
17936,0.5,Premium,F,SI1,59.6,61.0,5.15,5.12,3.06,1125
26593,0.73,Very Good,I,VVS1,61.9,57.0,5.75,5.79,3.57,2623
5563,0.53,Ideal,E,VS2,62.0,55.0,5.21,5.17,3.22,1727
9853,0.52,Very Good,H,VVS2,61.7,63.0,5.26,5.16,3.22,1605
25329,1.1,Premium,H,SI2,60.9,57.0,6.67,6.62,4.05,4558
17788,0.8,Ideal,E,VS2,62.2,55.0,5.95,5.98,3.71,4126
17834,1.13,Very Good,H,VS2,61.4,61.0,6.67,6.71,4.11,5548
2682,0.31,Ideal,G,VS1,61.5,56.0,4.43,4.39,2.71,802
12125,0.7,Very Good,I,VS1,62.4,58.0,5.62,5.67,3.52,1971
25114,1.13,Ideal,F,SI2,61.8,56.0,6.69,6.73,4.15,4984
23642,0.4,Premium,D,SI2,61.6,59.0,4.74,4.68,2.9,855
5537,1.14,Ideal,F,VVS1,60.1,60.0,6.79,6.83,4.09,11226
17746,0.33,Very Good,G,VS2,60.8,62.0,4.42,4.46,2.7,579
18977,1.51,Good,E,I1,63.6,60.0,7.3,7.26,4.63,5647
6776,1.24,Ideal,F,SI2,61.4,58.0,6.85,6.9,4.22,6503
22815,1.2,Very Good,G,IF,60.9,55.0,6.9,6.93,4.21,10497
18546,1.26,Premium,J,VS2,62.5,58.0,6.9,6.92,4.32,5015
2596,0.96,Ideal,G,SI2,61.7,57.0,6.35,6.3,3.9,3858
4365,1.68,Premium,J,SI2,59.2,57.0,7.83,7.72,4.6,7652
13958,1.19,Premium,I,VS2,61.7,57.0,6.84,6.77,4.2,5439
9174,0.31,Ideal,D,VS2,61.5,56.0,4.35,4.36,2.68,734
19968,0.37,Ideal,H,IF,61.8,55.0,4.65,4.67,2.88,936
9852,0.32,Ideal,E,VVS1,61.6,56.0,4.43,4.37,2.71,1061
21986,0.4,Premium,E,SI1,60.9,56.0,4.8,4.76,2.91,945
5151,0.73,Premium,F,VS2,62.3,60.0,5.77,5.73,3.58,2683
13682,0.42,Ideal,G,VS2,62.2,54.0,4.82,4.8,2.99,1087
22171,2.02,Ideal,I,SI2,62.2,57.0,8.06,7.99,4.99,10412
15733,1.21,Premium,I,SI2,61.8,60.0,6.86,6.76,4.21,4391
16935,0.51,Very Good,G,VS2,62.4,57.0,5.09,5.11,3.18,1438
2486,0.5,Ideal,F,IF,61.2,57.0,5.11,5.15,3.14,2419
10707,0.32,Very Good,H,VS1,62.8,55.0,4.35,4.41,2.75,561
25072,0.57,Premium,I,SI2,62.1,57.0,5.33,5.29,3.3,1097
24598,0.3,Ideal,E,SI1,62.9,56.0,4.31,4.24,2.69,675
2353,0.7,Ideal,D,VS1,61.9,57.0,5.69,5.72,3.53,3093
8011,1.5,Good,H,VS2,63.9,59.0,7.25,7.18,4.61,8165
17956,0.43,Good,F,SI1,,53.0,4.79,4.83,3.06,739
10064,0.59,Ideal,D,SI1,61.2,56.0,5.38,5.43,3.31,1694
2791,0.54,Ideal,E,SI1,61.3,56.0,5.22,5.25,3.21,1422
4428,1.01,Premium,F,VS2,59.2,61.0,6.59,6.55,3.89,6900
16619,0.51,Ideal,D,VS1,62.5,57.0,5.08,5.13,3.19,1779
22928,0.55,Ideal,G,VS2,61.6,55.0,5.31,5.25,3.25,1752
5932,0.23,Ideal,F,VVS2,62.3,56.0,3.95,4.01,2.48,530
15867,0.3,Ideal,G,VS1,61.4,55.0,4.36,4.31,2.66,776
20126,0.33,Ideal,I,VS2,62.3,54.0,4.45,4.48,2.78,480
9410,1.01,Premium,E,VS2,59.5,60.0,6.3,6.24,3.73,5882
23907,1.5,Good,H,VS2,63.6,58.0,7.27,7.22,4.61,10478
9117,1.02,Ideal,E,SI2,61.6,55.0,6.46,6.52,4.0,4824
19977,0.23,Good,E,VVS2,62.2,60.0,3.9,3.94,2.44,505
9554,1.0,Good,F,SI2,59.8,65.0,6.58,6.43,3.9,3858
8669,0.39,Ideal,I,SI1,62.1,55.0,4.66,4.71,2.91,609
11411,0.41,Good,J,VS1,63.7,56.0,4.68,4.71,2.99,647
5673,0.71,Ideal,H,IF,62.0,54.0,5.71,5.75,3.55,3190
10490,1.27,Very Good,H,SI2,63.1,57.0,6.88,6.84,4.33,4978
25261,1.78,Ideal,H,SI1,62.1,57.0,7.77,7.73,4.81,12843
16758,1.08,Very Good,G,VS2,62.0,57.0,6.52,6.55,4.05,6168
5980,0.91,Fair,D,SI1,,60.0,6.08,6.04,3.9,3855
22615,1.16,Very Good,H,VS2,63.0,57.0,6.64,6.66,4.19,5537
11278,0.3,Ideal,E,SI1,61.7,58.0,4.29,4.3,2.65,499
11485,0.42,Ideal,J,VVS2,61.7,54.0,4.83,4.86,2.99,673
16507,0.3,Ideal,D,SI1,61.0,54.0,4.34,4.35,2.65,552
25490,0.55,Very Good,E,VS2,62.1,60.0,5.19,5.24,3.24,1744
12899,1.02,Ideal,G,VVS1,61.5,57.0,6.47,6.44,3.97,8317
10174,0.5,Premium,D,SI1,62.3,58.0,5.07,5.04,3.15,1654
6803,0.39,Good,F,SI1,63.6,58.0,4.65,4.6,2.94,921
8234,0.57,Ideal,F,VS1,61.9,55.0,5.34,5.32,3.3,2189
6135,0.4,Ideal,F,VVS1,61.3,56.0,4.73,4.76,2.91,1263
19569,1.54,Premium,J,SI1,61.1,58.0,7.48,7.41,4.55,5028
26575,0.27,Ideal,F,VS1,,57.0,4.15,4.18,2.57,577
18443,0.4,Premium,F,VS1,61.1,59.0,4.71,4.75,2.89,982
3304,0.38,Ideal,E,VS1,61.9,56.0,4.63,4.67,2.88,1000
15074,0.7,Very Good,F,VS1,,57.0,5.69,5.72,3.54,2975
281,0.7,Good,H,VVS1,62.7,56.0,5.6,5.66,3.53,2877
7269,0.3,Premium,F,VS1,61.5,59.0,4.33,4.31,2.66,844
21307,1.06,Ideal,I,VS1,62.0,55.0,6.55,6.58,4.07,5577
8467,0.54,Ideal,F,VS1,61.1,55.0,5.26,5.32,3.23,2083
22767,1.15,Ideal,F,SI2,60.6,58.0,6.75,6.79,4.1,5635
25450,0.91,Premium,H,SI1,60.9,58.0,6.26,6.22,3.8,3414
10847,0.7,Good,E,SI2,56.9,61.0,5.85,5.9,3.34,1793
13656,0.31,Ideal,E,VS2,61.7,56.0,4.35,4.31,2.67,872
20208,0.7,Ideal,F,SI1,62.8,56.0,5.63,5.68,3.55,2528
25601,0.51,Premium,E,SI1,58.2,61.0,5.27,5.22,3.05,1340
16599,0.3,Very Good,E,VS1,61.9,60.0,4.26,4.3,2.65,710
13404,1.01,Premium,F,VVS2,59.9,58.0,6.54,6.49,3.9,8905
20482,0.3,Ideal,G,IF,62.0,56.0,4.31,4.3,2.67,956
4269,0.43,Good,E,SI1,60.6,61.0,4.96,4.98,3.01,723
13345,0.31,Premium,E,VS2,60.0,59.0,4.39,4.35,2.62,872
4460,0.55,Ideal,D,VS2,61.7,55.0,5.27,5.29,3.26,2133
25048,1.01,Premium,E,SI1,59.6,59.0,6.53,6.46,3.87,4853
5216,0.56,Ideal,E,VS1,62.3,57.0,5.3,5.26,3.29,1791
18677,1.01,Very Good,F,VS2,59.2,59.0,6.49,6.61,3.88,6257
11358,0.26,Very Good,E,VVS2,64.3,57.0,3.99,4.03,2.58,547
5803,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,2834
21983,0.71,Premium,E,SI2,62.7,59.0,5.66,5.7,3.56,2322
18298,0.3,Ideal,H,VVS2,62.5,54.0,4.3,4.3,2.7,567
6767,0.56,Ideal,G,VS2,61.9,55.0,5.32,5.28,3.28,1698
17980,1.2,Premium,H,SI1,62.4,59.0,6.73,6.7,4.19,5899
10146,0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1,2092
22728,0.32,Ideal,G,VVS2,62.1,55.0,4.35,4.38,2.71,730
1200,0.41,Ideal,G,VS2,62.4,54.0,4.81,4.78,2.99,1061
6571,1.02,Very Good,J,SI2,63.1,58.0,6.38,6.34,4.01,3359
1928,1.04,Ideal,H,SI2,60.3,56.0,6.61,6.58,3.98,4193
16437,0.83,Ideal,D,SI1,61.9,56.0,6.01,6.04,3.73,4159
22244,0.31,Ideal,G,VVS2,,57.0,4.32,4.35,2.72,660
19641,0.32,Ideal,E,IF,61.2,57.0,4.4,4.43,2.7,1300
26783,1.74,Premium,J,SI2,59.7,57.0,7.88,7.8,4.68,8690
25715,0.56,Ideal,F,VVS2,61.9,56.0,5.29,5.32,3.28,2462
9691,1.67,Very Good,I,VS1,61.6,59.1,7.61,7.64,4.7,11867
14030,1.34,Premium,D,SI2,61.5,58.0,7.07,7.04,4.34,7438
23966,0.3,Good,G,VVS1,64.0,57.0,4.27,4.23,2.72,878
25853,0.77,Ideal,E,SI1,61.6,57.0,5.91,5.87,3.63,3218
26634,0.41,Ideal,J,VS2,62.3,54.0,4.77,4.8,2.98,613
12016,0.41,Premium,G,VS1,62.1,60.0,4.78,4.72,2.95,961
20225,1.11,Premium,F,VS1,60.7,59.0,6.64,6.61,4.02,7623
5454,0.31,Premium,G,VS1,62.1,58.0,4.35,4.31,2.69,802
14191,2.0,Good,E,SI2,60.1,54.0,8.01,8.15,4.86,15962
19153,0.77,Ideal,G,VS1,62.2,56.0,5.9,5.85,3.66,3148
1703,0.6,Premium,D,SI1,60.4,60.0,5.48,5.44,3.3,1996
2378,0.32,Premium,E,VVS2,61.5,58.0,4.36,4.42,2.7,842
24577,1.01,Very Good,G,VVS2,62.5,54.0,6.38,6.41,4.0,7137
11442,0.58,Ideal,E,VVS2,60.9,56.0,5.41,5.43,3.3,2808
24217,1.21,Ideal,I,SI2,60.6,56.0,6.92,6.94,4.2,5091
6789,1.01,Good,I,SI1,58.4,64.0,6.51,6.48,3.79,3394
19592,1.0,Fair,E,SI1,65.8,59.0,6.07,6.15,4.02,4798
9466,0.5,Ideal,D,SI1,60.8,56.0,5.14,5.12,3.12,1654
26564,1.01,Ideal,F,SI1,61.7,56.0,6.45,6.48,3.99,5932
23662,0.38,Ideal,F,VS1,61.3,56.0,4.68,4.72,2.88,1116
19060,0.93,Premium,J,SI2,61.9,57.0,6.21,6.19,3.84,2807
24211,0.41,Ideal,F,VS1,62.1,56.0,4.77,4.8,2.97,1007
11658,0.36,Very Good,G,VS1,61.8,56.0,4.57,4.6,2.84,741
21361,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,1092
24731,0.52,Ideal,F,IF,62.2,55.0,5.14,5.18,3.21,2783
12302,0.37,Ideal,E,SI1,61.4,56.0,4.6,4.65,2.84,606
15520,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,3903
24526,0.8,Premium,G,SI2,59.7,62.0,6.02,5.98,3.58,2484
24440,1.06,Ideal,F,SI1,62.1,57.0,6.53,6.51,4.05,5758
15639,1.23,Very Good,J,VS2,62.8,59.0,6.75,6.82,4.26,4960
2305,0.25,Very Good,E,VS2,63.3,56.0,4.01,4.05,2.55,436
23529,1.5,Very Good,E,SI2,60.1,60.0,7.35,7.42,4.44,9281
14367,0.52,Ideal,D,SI1,62.4,57.0,5.18,5.14,3.22,1720
7732,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5171
4103,0.34,Premium,F,SI1,59.3,60.0,4.52,4.58,2.7,566
10367,0.73,Ideal,E,VS2,61.4,55.0,5.82,5.8,3.57,2902
9923,1.1,Very Good,F,SI1,60.5,60.0,6.65,6.67,4.03,5667
3054,0.9,Ideal,J,VS1,62.6,54.0,6.15,6.18,3.86,3656
10791,0.59,Very Good,E,VVS2,59.8,57.0,5.48,5.53,3.29,2214
4259,0.3,Ideal,F,VVS1,61.6,58.0,4.27,4.3,2.64,814
2401,0.3,Very Good,J,VS1,63.0,59.0,4.24,4.27,2.68,394
19406,0.31,Ideal,G,IF,61.4,56.0,4.38,4.41,2.7,891
12462,0.7,Good,H,VVS2,60.5,62.0,5.66,5.74,3.45,2611
13389,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,6766
12929,0.72,Very Good,H,VS1,60.6,63.0,5.83,5.76,3.51,2782
10080,0.52,Ideal,D,SI1,60.9,57.0,5.17,5.21,3.16,1600
25609,1.0,Good,F,SI1,63.7,58.0,6.29,6.34,4.02,4158
6269,0.35,Very Good,H,VS2,61.8,56.0,4.54,4.58,2.82,552
17771,0.52,Ideal,G,VVS2,61.7,56.0,5.16,5.14,3.18,2012
25085,0.77,Premium,H,SI1,60.7,58.0,5.95,5.91,3.6,2369
22395,1.58,Very Good,G,SI2,60.0,53.0,7.59,7.64,4.57,9037
19297,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,2106
2071,1.52,Ideal,G,VS1,59.7,57.0,7.48,7.5,4.47,13777
9109,1.14,Very Good,J,VS1,60.0,60.0,6.76,6.81,4.07,4702
5981,1.65,Ideal,H,VVS2,62.1,56.0,7.68,7.65,4.76,12225
20778,0.43,Very Good,H,SI1,61.5,58.0,4.8,4.86,2.97,716
10556,0.31,Ideal,G,VVS1,60.2,58.0,4.37,4.43,2.65,676
5636,1.02,Very Good,H,VS2,62.4,57.0,6.43,6.35,3.99,5383
13969,1.04,Premium,I,VS1,61.6,56.0,6.59,6.52,4.04,4892
3433,1.09,Ideal,F,VS2,60.9,54.0,6.73,6.66,4.08,7520
13267,0.74,Very Good,G,SI2,63.8,56.0,5.7,5.74,3.65,2423
17659,1.02,Ideal,H,VS2,61.8,55.0,6.48,6.51,4.01,6065
22428,0.91,Very Good,I,VS2,,58.0,6.13,6.19,3.85,3579
8164,1.21,Premium,G,VS1,59.5,58.0,6.97,7.01,4.16,8305
22340,1.0,Good,F,SI1,63.8,58.0,6.28,6.22,3.99,4586
9797,0.33,Ideal,E,VS2,62.5,55.0,4.46,4.41,2.77,792
25306,0.55,Ideal,E,SI2,62.0,56.0,5.27,5.31,3.28,1221
21625,0.37,Good,H,SI1,63.2,57.0,4.54,4.58,2.88,533
22820,0.42,Ideal,E,SI2,62.4,55.0,4.77,4.81,2.99,700
4096,0.7,Premium,F,VS2,63.0,61.0,5.64,5.59,3.54,2648
6619,0.32,Good,E,SI1,,56.0,4.34,4.38,2.77,524
12679,1.02,Ideal,J,VVS2,62.1,57.0,6.46,6.43,4.0,3936
25544,0.72,Ideal,G,VS1,61.3,56.0,5.77,5.82,3.55,3102
2726,0.81,Premium,D,VS1,62.3,58.0,6.0,5.94,3.72,4209
2931,0.34,Premium,H,VS2,61.3,60.0,4.47,4.53,2.76,537
9790,1.17,Very Good,H,SI1,63.1,56.0,6.76,6.71,4.25,4652
13898,0.28,Very Good,F,VS1,60.8,58.0,4.24,4.28,2.59,487
2310,0.5,Very Good,D,VS2,62.8,58.0,5.05,5.08,3.18,1752
5491,0.31,Ideal,E,VS2,61.8,56.0,4.34,4.36,2.69,680
3484,2.0,Premium,F,SI2,,62.0,8.19,7.84,4.86,11198
16163,2.02,Ideal,H,SI2,,57.0,8.01,8.06,5.06,15974
24800,1.01,Premium,H,SI2,61.1,60.0,6.46,6.41,3.93,3054
2579,0.33,Ideal,H,IF,61.6,55.0,4.48,4.51,2.77,838
9074,1.51,Good,D,SI2,61.7,65.0,7.31,7.38,4.53,7384
8020,0.83,Good,G,VS2,63.7,60.9,5.84,5.92,3.75,3195
4889,0.5,Very Good,G,VVS2,63.4,57.0,5.1,5.06,3.22,1806
25778,0.9,Very Good,H,VVS2,62.4,58.0,6.12,6.15,3.83,4740
11725,2.03,Very Good,G,SI1,61.7,54.0,8.07,8.19,5.02,18507
7753,0.43,Ideal,F,VS2,61.1,56.0,4.91,4.88,2.99,968
18042,1.26,Ideal,G,VS2,61.5,57.0,6.94,6.89,4.25,5792
20162,0.31,Very Good,G,VS1,63.3,57.0,4.31,4.28,2.72,749
13101,1.64,Fair,E,SI2,63.1,60.0,7.58,7.5,4.75,8954
8288,1.23,Premium,F,VS2,59.6,58.0,6.94,7.02,4.16,8855
5492,1.5,Very Good,I,IF,62.9,58.0,7.21,7.31,4.57,10147
12094,1.23,Premium,F,VS1,60.8,58.0,6.94,6.9,4.21,9471
22281,0.91,Very Good,D,SI1,62.8,57.0,6.12,6.17,3.86,4303
12358,0.4,Premium,G,VS1,62.2,55.0,4.83,4.69,2.96,1080
26618,0.6,Very Good,E,VS1,60.9,58.0,5.43,5.48,3.32,2112
5186,0.9,Very Good,F,VS2,63.2,59.0,6.08,6.04,3.83,4715
25041,1.05,Ideal,I,VS2,60.3,57.0,6.57,6.63,3.98,5697
19453,1.3,Premium,F,VS2,60.4,59.0,7.06,7.12,4.28,9909
1212,1.0,Good,G,VS2,59.1,62.0,6.42,6.45,3.8,6369
24060,0.36,Ideal,F,VS2,61.0,56.0,4.61,4.64,2.82,759
15011,0.33,Ideal,H,SI2,61.2,54.0,4.45,4.5,2.74,448
6397,2.28,Ideal,J,SI1,61.6,57.0,8.5,8.43,5.21,12755
7528,0.4,Ideal,E,VS1,,55.0,4.67,4.71,2.93,947
3106,0.71,Very Good,I,VVS1,63.0,58.0,5.68,5.72,3.59,2456
15106,0.48,Very Good,E,SI1,62.7,58.5,4.99,5.01,3.14,1349
21747,0.7,Good,D,SI1,63.6,60.0,5.59,5.51,3.51,2512
2197,0.3,Ideal,F,VS2,62.1,57.0,4.27,4.3,2.66,568
13401,0.3,Premium,G,SI2,62.3,59.0,4.25,4.29,2.66,394
16054,1.06,Ideal,G,VS1,61.4,56.0,6.55,6.58,4.03,7589
25063,0.32,Ideal,H,VS2,60.8,56.0,4.46,4.49,2.72,523
23255,0.77,Fair,J,VS1,61.2,66.0,5.92,5.83,3.6,2005
18487,0.33,Premium,E,VS2,60.7,58.0,4.49,4.47,2.72,928
14240,0.7,Fair,H,SI1,65.5,57.0,5.53,5.59,3.64,2048
18837,1.26,Premium,D,SI1,59.5,59.0,7.13,7.06,4.22,7903
